session_id,T,Interviewer mentions 30 minutes / half an hour,Participant mentions 30 minutes / half an hour,"Participant mentions before any interviewer mention, or without one",Participant mentions after an interviewer mention
MI-MAINEXP-47536665,2,False,False,False,False
MI-MAINEXP-47585476,3,True,False,False,False
MI-MAINEXP-47586770,3,True,False,False,False
MI-MAINEXP-47639915,3,True,False,False,False
MI-MAINEXP-47651519,3,True,False,False,False
MI-MAINEXP-47707699,1,False,False,False,False
MI-MAINEXP-47710161,1,False,False,False,False
MI-MAINEXP-47753200,1,False,False,False,False
MI-MAINEXP-47775132,2,False,True,True,False
MI-MAINEXP-47784996,3,False,False,False,False
MI-MAINEXP-47797215,2,False,False,False,False
MI-MAINEXP-47806422,2,False,False,False,False
MI-MAINEXP-47827548,0,True,True,True,False
MI-MAINEXP-47951946,2,False,False,False,False
MI-MAINEXP-48023283,3,True,False,False,False
MI-MAINEXP-48025053,3,False,False,False,False
MI-MAINEXP-48039501,2,False,False,False,False
MI-MAINEXP-48051601,0,False,False,False,False
MI-MAINEXP-48091499,3,True,True,True,True
MI-MAINEXP-48092351,3,False,False,False,False
MI-MAINEXP-48096562,1,False,False,False,False
MI-MAINEXP-48165696,2,False,False,False,False
MI-MAINEXP-48172874,1,False,False,False,False
MI-MAINEXP-48179856,0,False,False,False,False
MI-MAINEXP-48181409,3,True,True,True,True
MI-MAINEXP-4819312,2,False,False,False,False
MI-MAINEXP-48279129,1,False,False,False,False
MI-MAINEXP-48286667,1,False,False,False,False
MI-MAINEXP-48375917,2,False,False,False,False
MI-MAINEXP-48397989,3,True,False,False,False
MI-MAINEXP-48400297,3,True,True,True,True
MI-MAINEXP-48411036,2,False,True,True,False
MI-MAINEXP-48440570,0,False,False,False,False
MI-MAINEXP-48509285,3,True,True,False,True
MI-MAINEXP-48526698,3,True,True,False,True
MI-MAINEXP-48536459,0,True,True,True,False
MI-MAINEXP-48568070,2,False,False,False,False
MI-MAINEXP-48581192,2,False,False,False,False
MI-MAINEXP-48587745,1,True,True,True,False
MI-MAINEXP-48589688,0,False,False,False,False
MI-MAINEXP-48602991,0,False,False,False,False
MI-MAINEXP-48800951,1,False,False,False,False
MI-MAINEXP-48859169,1,False,True,True,False
MI-MAINEXP-48880716,0,True,True,True,False
MI-MAINEXP-4890541,2,False,False,False,False
MI-MAINEXP-48930806,0,False,False,False,False
MI-MAINEXP-49013856,1,False,False,False,False
MI-MAINEXP-49108961,1,False,False,False,False
MI-MAINEXP-49129094,1,True,True,True,False
MI-MAINEXP-49174608,3,True,True,False,True
MI-MAINEXP-4926431,2,False,False,False,False
MI-MAINEXP-49277721,0,True,False,False,False
MI-MAINEXP-4929090,2,False,False,False,False
MI-MAINEXP-49324469,0,True,True,True,False
MI-MAINEXP-49358880,2,False,False,False,False
MI-MAINEXP-49364178,0,False,False,False,False
MI-MAINEXP-49367711,1,False,False,False,False
MI-MAINEXP-49502137,2,False,False,False,False
MI-MAINEXP-49516810,2,False,False,False,False
MI-MAINEXP-49557382,0,False,False,False,False
MI-MAINEXP-49602034,1,False,False,False,False
MI-MAINEXP-49627631,0,False,False,False,False
MI-MAINEXP-49637726,2,False,False,False,False
MI-MAINEXP-49661123,3,True,False,False,False
MI-MAINEXP-49720325,1,False,False,False,False
MI-MAINEXP-49751917,1,False,False,False,False
MI-MAINEXP-49800864,2,False,False,False,False
MI-MAINEXP-49820445,1,False,False,False,False
MI-MAINEXP-49877568,1,False,False,False,False
MI-MAINEXP-49935902,3,False,False,False,False
MI-MAINEXP-4993845,2,False,False,False,False
MI-MAINEXP-49953811,2,True,True,True,False
MI-MAINEXP-49996190,3,False,False,False,False
MI-MAINEXP-50002484,0,False,False,False,False
MI-MAINEXP-50038044,1,False,True,True,False
MI-MAINEXP-50040810,3,True,True,True,False
MI-MAINEXP-50093772,3,False,False,False,False
MI-MAINEXP-50118912,1,False,False,False,False
MI-MAINEXP-50137937,1,False,False,False,False
MI-MAINEXP-50386992,2,False,False,False,False
MI-MAINEXP-5042599,3,True,True,False,True
MI-MAINEXP-50469412,3,True,True,True,True
MI-MAINEXP-50471892,0,True,True,True,False
MI-MAINEXP-50472665,0,False,False,False,False
MI-MAINEXP-50477924,0,False,True,True,False
MI-MAINEXP-50549216,3,True,True,False,True
MI-MAINEXP-50562358,3,False,False,False,False
MI-MAINEXP-50600664,0,False,False,False,False
MI-MAINEXP-50702181,3,False,False,False,False
MI-MAINEXP-50703913,1,False,False,False,False
MI-MAINEXP-50725993,0,True,False,False,False
MI-MAINEXP-50748870,1,False,False,False,False
MI-MAINEXP-50761537,2,False,False,False,False
MI-MAINEXP-50794213,2,False,False,False,False
MI-MAINEXP-5082463,0,False,False,False,False
MI-MAINEXP-50885801,0,False,False,False,False
MI-MAINEXP-50909259,2,False,False,False,False
MI-MAINEXP-50930583,3,False,False,False,False
MI-MAINEXP-5093294,2,False,False,False,False
MI-MAINEXP-50952297,1,False,False,False,False
MI-MAINEXP-50962492,2,False,False,False,False
MI-MAINEXP-51005130,1,False,False,False,False
MI-MAINEXP-51015282,3,False,False,False,False
MI-MAINEXP-51140144,3,True,False,False,False
MI-MAINEXP-51199141,1,True,True,True,False
MI-MAINEXP-51233705,2,False,False,False,False
MI-MAINEXP-5124532,3,False,False,False,False
MI-MAINEXP-5124650,1,False,False,False,False
MI-MAINEXP-51285202,3,True,True,False,True
MI-MAINEXP-51356353,0,False,False,False,False
MI-MAINEXP-51399394,2,False,False,False,False
MI-MAINEXP-51407570,2,False,False,False,False
MI-MAINEXP-51414187,3,False,False,False,False
MI-MAINEXP-51484688,0,False,False,False,False
MI-MAINEXP-51579874,2,False,False,False,False
MI-MAINEXP-51605810,2,False,False,False,False
MI-MAINEXP-51618239,0,False,False,False,False
MI-MAINEXP-51634917,1,False,False,False,False
MI-MAINEXP-51656142,2,False,False,False,False
MI-MAINEXP-51677639,3,True,True,True,True
MI-MAINEXP-51690994,3,False,False,False,False
MI-MAINEXP-51703577,2,True,True,True,False
MI-MAINEXP-51732995,1,True,True,True,False
MI-MAINEXP-51746472,3,True,True,False,True
MI-MAINEXP-51788745,2,False,False,False,False
MI-MAINEXP-51862378,3,True,False,False,False
MI-MAINEXP-51875318,1,False,False,False,False
MI-MAINEXP-5190361,2,False,False,False,False
MI-MAINEXP-51944304,2,False,False,False,False
MI-MAINEXP-51945090,0,False,False,False,False
MI-MAINEXP-51972675,0,False,False,False,False
MI-MAINEXP-52055478,3,True,False,False,False
MI-MAINEXP-52108006,2,False,False,False,False
MI-MAINEXP-5216444,2,False,False,False,False
MI-MAINEXP-52189779,0,True,True,True,False
MI-MAINEXP-52253899,0,True,False,False,False
MI-MAINEXP-52313149,0,False,False,False,False
MI-MAINEXP-52339792,3,True,False,False,False
MI-MAINEXP-52365455,3,True,True,False,True
MI-MAINEXP-52366006,3,True,True,False,True
MI-MAINEXP-52427303,1,False,False,False,False
MI-MAINEXP-52441096,0,True,True,False,True
MI-MAINEXP-52461778,3,True,True,False,True
MI-MAINEXP-52468303,0,False,False,False,False
MI-MAINEXP-52482550,2,False,False,False,False
MI-MAINEXP-5250420,0,True,False,False,False
MI-MAINEXP-52520973,1,False,False,False,False
MI-MAINEXP-52550900,0,False,False,False,False
MI-MAINEXP-52596039,3,True,True,True,True
MI-MAINEXP-5264971,1,True,True,True,False
MI-MAINEXP-52678705,2,False,False,False,False
MI-MAINEXP-52719743,2,False,False,False,False
MI-MAINEXP-52726110,0,False,False,False,False
MI-MAINEXP-52735233,1,False,False,False,False
MI-MAINEXP-52751122,2,False,False,False,False
MI-MAINEXP-52794429,2,False,False,False,False
MI-MAINEXP-52798989,2,False,False,False,False
MI-MAINEXP-52829143,0,False,False,False,False
MI-MAINEXP-52835836,3,True,False,False,False
MI-MAINEXP-52929364,3,True,True,True,True
MI-MAINEXP-53002581,0,False,False,False,False
MI-MAINEXP-53006592,1,False,False,False,False
MI-MAINEXP-53019459,1,False,False,False,False
MI-MAINEXP-5311691,2,False,False,False,False
MI-MAINEXP-53118516,2,False,False,False,False
MI-MAINEXP-53224160,3,False,False,False,False
MI-MAINEXP-53252042,3,True,True,True,True
MI-MAINEXP-53261304,2,True,True,True,False
MI-MAINEXP-53373219,1,False,False,False,False
MI-MAINEXP-53383731,1,False,True,True,False
MI-MAINEXP-53528377,2,False,False,False,False
MI-MAINEXP-53536963,1,False,False,False,False
MI-MAINEXP-53547764,3,True,True,True,False
MI-MAINEXP-53570745,1,False,False,False,False
MI-MAINEXP-53657696,1,False,False,False,False
MI-MAINEXP-5366217,3,True,False,False,False
MI-MAINEXP-53698604,1,False,False,False,False
MI-MAINEXP-5377631,2,False,False,False,False
MI-MAINEXP-53785978,2,False,False,False,False
MI-MAINEXP-5381186,3,False,False,False,False
MI-MAINEXP-53849763,1,False,False,False,False
MI-MAINEXP-53850427,2,False,False,False,False
MI-MAINEXP-53862520,1,False,False,False,False
MI-MAINEXP-53865500,0,False,False,False,False
MI-MAINEXP-53873110,0,False,False,False,False
MI-MAINEXP-53875271,0,False,False,False,False
MI-MAINEXP-53877090,3,True,True,True,False
MI-MAINEXP-53898552,2,False,False,False,False
MI-MAINEXP-53968073,1,False,False,False,False
MI-MAINEXP-53981358,2,False,False,False,False
MI-MAINEXP-53985606,3,True,True,True,True
MI-MAINEXP-53986384,3,False,False,False,False
MI-MAINEXP-54044905,0,True,True,True,False
MI-MAINEXP-5412457,2,False,False,False,False
MI-MAINEXP-54131572,2,False,False,False,False
MI-MAINEXP-54158966,0,False,False,False,False
MI-MAINEXP-54163948,2,False,False,False,False
MI-MAINEXP-54183115,3,True,False,False,False
MI-MAINEXP-54183283,1,False,False,False,False
MI-MAINEXP-54195277,3,True,True,False,True
MI-MAINEXP-5420936,3,True,True,True,True
MI-MAINEXP-54239954,3,False,False,False,False
MI-MAINEXP-54279681,3,True,False,False,False
MI-MAINEXP-54309977,3,True,False,False,False
MI-MAINEXP-54335634,3,True,True,False,True
MI-MAINEXP-54348040,3,True,True,True,False
MI-MAINEXP-54348690,1,False,False,False,False
MI-MAINEXP-54406469,2,False,False,False,False
MI-MAINEXP-54466784,3,True,True,False,True
MI-MAINEXP-54481462,1,True,True,True,False
MI-MAINEXP-5450507,0,False,False,False,False
MI-MAINEXP-54517576,0,False,False,False,False
MI-MAINEXP-54551521,0,False,False,False,False
MI-MAINEXP-5473536,0,False,False,False,False
MI-MAINEXP-54748611,0,False,False,False,False
MI-MAINEXP-54810924,1,False,False,False,False
MI-MAINEXP-54814448,0,False,False,False,False
MI-MAINEXP-54821071,2,False,False,False,False
MI-MAINEXP-54874902,1,False,False,False,False
MI-MAINEXP-54978132,1,False,False,False,False
MI-MAINEXP-55097489,3,True,False,False,False
MI-MAINEXP-55109090,1,False,False,False,False
MI-MAINEXP-55231635,2,False,False,False,False
MI-MAINEXP-55264629,2,False,False,False,False
MI-MAINEXP-55272599,2,False,False,False,False
MI-MAINEXP-55285855,3,True,False,False,False
MI-MAINEXP-55376290,3,True,False,False,False
MI-MAINEXP-55417609,3,False,False,False,False
MI-MAINEXP-55423294,2,False,True,True,False
MI-MAINEXP-55430988,2,False,False,False,False
MI-MAINEXP-55465565,2,False,False,False,False
MI-MAINEXP-55529842,3,False,False,False,False
MI-MAINEXP-55741501,1,False,False,False,False
MI-MAINEXP-55747636,1,True,True,True,True
MI-MAINEXP-55751506,3,False,False,False,False
MI-MAINEXP-5575560,3,True,False,False,False
MI-MAINEXP-55787242,0,False,False,False,False
MI-MAINEXP-55788479,3,True,True,True,True
MI-MAINEXP-55814604,2,False,False,False,False
MI-MAINEXP-55819434,0,False,False,False,False
MI-MAINEXP-55895010,3,True,True,False,True
MI-MAINEXP-55903061,1,False,False,False,False
MI-MAINEXP-55913160,1,False,False,False,False
MI-MAINEXP-5597520,3,True,True,False,True
MI-MAINEXP-55983577,2,False,False,False,False
MI-MAINEXP-56010960,2,False,False,False,False
MI-MAINEXP-56085656,3,False,False,False,False
MI-MAINEXP-56136385,0,False,False,False,False
MI-MAINEXP-5616562,1,False,False,False,False
MI-MAINEXP-56172585,0,False,False,False,False
MI-MAINEXP-56177768,1,True,True,True,False
MI-MAINEXP-56214902,3,False,False,False,False
MI-MAINEXP-56283293,0,False,False,False,False
MI-MAINEXP-56330807,2,False,False,False,False
MI-MAINEXP-56348509,2,False,False,False,False
MI-MAINEXP-56368958,0,False,False,False,False
MI-MAINEXP-56480363,2,False,False,False,False
MI-MAINEXP-56483963,3,False,False,False,False
MI-MAINEXP-56518804,2,False,False,False,False
MI-MAINEXP-56592182,3,False,False,False,False
MI-MAINEXP-56634874,1,True,True,True,False
MI-MAINEXP-56658284,0,False,False,False,False
MI-MAINEXP-56721237,3,True,False,False,False
MI-MAINEXP-56773930,3,False,False,False,False
MI-MAINEXP-56783020,3,True,True,False,True
MI-MAINEXP-56912254,1,False,False,False,False
MI-MAINEXP-56935924,0,False,False,False,False
MI-MAINEXP-56942487,2,False,False,False,False
MI-MAINEXP-56955631,1,False,False,False,False
MI-MAINEXP-57000212,1,False,False,False,False
MI-MAINEXP-57029054,2,False,False,False,False
MI-MAINEXP-57054209,2,False,False,False,False
MI-MAINEXP-57054799,3,True,False,False,False
MI-MAINEXP-57105892,0,False,False,False,False
MI-MAINEXP-57190978,3,False,False,False,False
MI-MAINEXP-5720006,1,False,False,False,False
MI-MAINEXP-57232089,0,False,False,False,False
MI-MAINEXP-5727058,3,True,False,False,False
MI-MAINEXP-57301789,3,True,True,True,True
MI-MAINEXP-57335236,1,False,False,False,False
MI-MAINEXP-57355260,2,True,True,True,False
MI-MAINEXP-57450874,1,False,True,True,False
MI-MAINEXP-57508376,2,False,False,False,False
MI-MAINEXP-57532963,2,False,False,False,False
MI-MAINEXP-57605160,3,True,True,False,True
MI-MAINEXP-57624918,3,True,False,False,False
MI-MAINEXP-57642916,2,False,False,False,False
MI-MAINEXP-57675857,3,True,True,False,True
MI-MAINEXP-57678645,3,True,True,True,True
MI-MAINEXP-57695554,1,False,False,False,False
MI-MAINEXP-57737929,2,False,False,False,False
MI-MAINEXP-57766650,3,True,True,False,True
MI-MAINEXP-57779293,3,True,False,False,False
MI-MAINEXP-5785992,3,False,False,False,False
MI-MAINEXP-5786354,0,False,False,False,False
MI-MAINEXP-57881074,3,False,False,False,False
MI-MAINEXP-57887017,0,False,False,False,False
MI-MAINEXP-57924616,0,False,False,False,False
MI-MAINEXP-57930699,1,False,False,False,False
MI-MAINEXP-5793794,1,False,False,False,False
MI-MAINEXP-57956762,3,True,False,False,False
MI-MAINEXP-57970636,1,False,False,False,False
MI-MAINEXP-57983402,0,True,True,False,True
MI-MAINEXP-57994696,3,True,True,False,True
MI-MAINEXP-57996303,1,False,False,False,False
MI-MAINEXP-58008852,2,False,False,False,False
MI-MAINEXP-58049763,1,False,False,False,False
MI-MAINEXP-58097275,0,False,False,False,False
MI-MAINEXP-58154044,2,False,False,False,False
MI-MAINEXP-58166503,1,False,False,False,False
MI-MAINEXP-5817157,2,False,False,False,False
MI-MAINEXP-58192543,3,True,False,False,False
MI-MAINEXP-58231127,0,False,False,False,False
MI-MAINEXP-58261374,3,True,False,False,False
MI-MAINEXP-58289556,2,False,False,False,False
MI-MAINEXP-58300048,2,False,False,False,False
MI-MAINEXP-58315039,0,False,False,False,False
MI-MAINEXP-58377344,1,False,False,False,False
MI-MAINEXP-58379898,0,False,False,False,False
MI-MAINEXP-58391092,3,True,True,True,True
MI-MAINEXP-58406559,3,False,False,False,False
MI-MAINEXP-58419415,2,False,False,False,False
MI-MAINEXP-58448259,1,False,False,False,False
MI-MAINEXP-58543683,0,False,False,False,False
MI-MAINEXP-58543845,2,True,True,True,False
MI-MAINEXP-58615788,1,False,False,False,False
MI-MAINEXP-58694830,1,False,False,False,False
MI-MAINEXP-58696651,0,True,True,True,False
MI-MAINEXP-58698686,1,False,False,False,False
MI-MAINEXP-58796456,0,False,False,False,False
MI-MAINEXP-58841972,1,False,False,False,False
MI-MAINEXP-59028410,1,False,False,False,False
MI-MAINEXP-59030228,3,False,False,False,False
MI-MAINEXP-59049541,0,False,False,False,False
MI-MAINEXP-59129265,3,True,True,True,True
MI-MAINEXP-5917077,0,False,True,True,False
MI-MAINEXP-5920483,0,False,False,False,False
MI-MAINEXP-59249506,1,False,False,False,False
MI-MAINEXP-59284920,3,True,True,True,False
MI-MAINEXP-59292319,1,False,True,True,False
MI-MAINEXP-59301000,0,False,False,False,False
MI-MAINEXP-59333727,0,False,True,True,False
MI-MAINEXP-59353154,3,True,True,True,False
MI-MAINEXP-59365488,1,False,False,False,False
MI-MAINEXP-59369349,0,False,False,False,False
MI-MAINEXP-59399102,1,False,False,False,False
MI-MAINEXP-59408108,2,False,False,False,False
MI-MAINEXP-59495371,3,False,False,False,False
MI-MAINEXP-59509013,2,False,True,True,False
MI-MAINEXP-59541160,3,True,False,False,False
MI-MAINEXP-59615859,2,False,False,False,False
MI-MAINEXP-59637277,2,False,False,False,False
MI-MAINEXP-59708063,1,False,False,False,False
MI-MAINEXP-59723800,1,False,False,False,False
MI-MAINEXP-59734126,3,True,False,False,False
MI-MAINEXP-59750951,3,True,True,True,False
MI-MAINEXP-59760382,3,True,True,False,True
MI-MAINEXP-59798525,0,False,False,False,False
MI-MAINEXP-59893995,2,True,True,True,False
MI-MAINEXP-59915806,1,False,False,False,False
MI-MAINEXP-59965801,3,False,False,False,False
MI-MAINEXP-60034077,0,False,False,False,False
MI-MAINEXP-60089602,0,False,False,False,False
MI-MAINEXP-60090130,3,False,False,False,False
MI-MAINEXP-60093156,2,False,False,False,False
MI-MAINEXP-60113850,0,True,False,False,False
MI-MAINEXP-60129133,0,False,False,False,False
MI-MAINEXP-60152047,1,False,False,False,False
MI-MAINEXP-60168523,0,False,False,False,False
MI-MAINEXP-60191407,1,False,False,False,False
MI-MAINEXP-60276341,0,False,False,False,False
MI-MAINEXP-60329988,2,False,False,False,False
MI-MAINEXP-60396849,1,False,False,False,False
MI-MAINEXP-60406124,2,False,False,False,False
MI-MAINEXP-60444342,1,False,False,False,False
MI-MAINEXP-60476328,3,True,True,False,True
MI-MAINEXP-60496000,0,True,True,True,False
MI-MAINEXP-60511798,0,False,False,False,False
MI-MAINEXP-60645899,1,True,True,True,False
MI-MAINEXP-60650949,0,True,True,True,False
MI-MAINEXP-60661224,2,False,False,False,False
MI-MAINEXP-6067096,3,False,False,False,False
MI-MAINEXP-60755840,3,False,False,False,False
MI-MAINEXP-6077676,2,True,True,True,False
MI-MAINEXP-60845532,0,False,False,False,False
MI-MAINEXP-60855479,1,False,False,False,False
MI-MAINEXP-60871152,1,False,False,False,False
MI-MAINEXP-60881235,1,False,False,False,False
MI-MAINEXP-60887491,0,False,False,False,False
MI-MAINEXP-60930050,1,False,False,False,False
MI-MAINEXP-61000802,2,False,False,False,False
MI-MAINEXP-61079051,0,False,False,False,False
MI-MAINEXP-61082652,2,False,False,False,False
MI-MAINEXP-61116730,0,True,True,True,True
MI-MAINEXP-61138653,1,False,False,False,False
MI-MAINEXP-61161803,2,False,False,False,False
MI-MAINEXP-61205343,0,False,False,False,False
MI-MAINEXP-61215180,3,False,False,False,False
MI-MAINEXP-61236302,1,False,False,False,False
MI-MAINEXP-61252928,1,False,False,False,False
MI-MAINEXP-61254504,1,False,False,False,False
MI-MAINEXP-61254576,3,False,False,False,False
MI-MAINEXP-61260212,1,False,False,False,False
MI-MAINEXP-61285110,2,False,False,False,False
MI-MAINEXP-61335078,1,False,False,False,False
MI-MAINEXP-61368173,2,False,False,False,False
MI-MAINEXP-6143044,0,False,False,False,False
MI-MAINEXP-61443241,0,False,False,False,False
MI-MAINEXP-61526386,3,True,True,True,False
MI-MAINEXP-61604427,1,True,True,True,False
MI-MAINEXP-61654848,1,False,False,False,False
MI-MAINEXP-61673433,1,False,False,False,False
MI-MAINEXP-61708507,1,False,False,False,False
MI-MAINEXP-61734180,3,True,True,False,True
MI-MAINEXP-61738618,2,True,True,True,False
MI-MAINEXP-61744757,0,False,False,False,False
MI-MAINEXP-61751343,1,False,False,False,False
MI-MAINEXP-61889251,1,False,False,False,False
MI-MAINEXP-6191351,3,True,True,False,True
MI-MAINEXP-61936340,1,False,False,False,False
MI-MAINEXP-61956348,2,False,False,False,False
MI-MAINEXP-62011265,0,False,True,True,False
MI-MAINEXP-62032687,1,False,False,False,False
MI-MAINEXP-62053410,3,True,True,False,True
MI-MAINEXP-62059744,1,False,False,False,False
MI-MAINEXP-62072487,3,True,True,True,False
MI-MAINEXP-62074140,2,False,False,False,False
MI-MAINEXP-62078306,0,False,False,False,False
MI-MAINEXP-62131656,2,False,False,False,False
MI-MAINEXP-62158964,3,True,True,False,True
MI-MAINEXP-62163542,0,False,False,False,False
MI-MAINEXP-62235773,1,False,False,False,False
MI-MAINEXP-62284385,2,False,False,False,False
MI-MAINEXP-6229713,3,True,True,False,True
MI-MAINEXP-62332635,1,False,False,False,False
MI-MAINEXP-62334696,0,False,True,True,False
MI-MAINEXP-6235340,1,False,False,False,False
MI-MAINEXP-62354514,3,False,False,False,False
MI-MAINEXP-62361872,0,False,False,False,False
MI-MAINEXP-62366572,1,True,True,True,True
MI-MAINEXP-62385850,2,False,False,False,False
MI-MAINEXP-62395546,2,False,False,False,False
MI-MAINEXP-62404162,3,True,False,False,False
MI-MAINEXP-62433467,2,False,False,False,False
MI-MAINEXP-62437606,1,False,False,False,False
MI-MAINEXP-6246093,1,False,False,False,False
MI-MAINEXP-62513436,3,True,False,False,False
MI-MAINEXP-62522668,1,True,True,True,False
MI-MAINEXP-62588090,1,False,False,False,False
MI-MAINEXP-62733452,1,False,False,False,False
MI-MAINEXP-62778481,3,False,False,False,False
MI-MAINEXP-62802972,1,False,False,False,False
MI-MAINEXP-62855884,3,True,False,False,False
MI-MAINEXP-62915727,3,False,False,False,False
MI-MAINEXP-62986822,0,False,False,False,False
MI-MAINEXP-63088722,0,False,False,False,False
MI-MAINEXP-63099516,2,False,False,False,False
MI-MAINEXP-63103084,3,True,False,False,False
MI-MAINEXP-63107318,3,True,True,False,True
MI-MAINEXP-63182836,3,True,False,False,False
MI-MAINEXP-63360057,2,False,False,False,False
MI-MAINEXP-63413269,3,True,True,True,False
MI-MAINEXP-63432194,2,False,False,False,False
MI-MAINEXP-63437932,0,False,False,False,False
MI-MAINEXP-63476507,0,False,False,False,False
MI-MAINEXP-63503172,1,False,False,False,False
MI-MAINEXP-63513354,3,True,False,False,False
MI-MAINEXP-63530149,3,True,False,False,False
MI-MAINEXP-63530891,3,True,True,False,True
MI-MAINEXP-63587671,3,True,True,False,True
MI-MAINEXP-63623817,2,True,True,True,False
MI-MAINEXP-63644782,2,False,False,False,False
MI-MAINEXP-63654715,1,False,False,False,False
MI-MAINEXP-63680367,1,False,False,False,False
MI-MAINEXP-63712271,3,True,True,False,True
MI-MAINEXP-63716026,2,False,False,False,False
MI-MAINEXP-63750110,3,True,True,False,True
MI-MAINEXP-63761963,1,False,False,False,False
MI-MAINEXP-63768690,2,False,False,False,False
MI-MAINEXP-63832372,0,False,False,False,False
MI-MAINEXP-63854663,2,False,False,False,False
MI-MAINEXP-63859288,0,False,False,False,False
MI-MAINEXP-63873811,3,True,True,False,True
MI-MAINEXP-63905393,3,True,False,False,False
MI-MAINEXP-63914462,3,False,False,False,False
MI-MAINEXP-63920949,3,True,False,False,False
MI-MAINEXP-63943881,3,True,False,False,False
MI-MAINEXP-63953952,0,False,False,False,False
MI-MAINEXP-64001716,1,False,False,False,False
MI-MAINEXP-64018690,3,True,False,False,False
MI-MAINEXP-64038485,0,False,False,False,False
MI-MAINEXP-64083284,2,False,False,False,False
MI-MAINEXP-64107459,2,False,False,False,False
MI-MAINEXP-64256031,2,False,False,False,False
MI-MAINEXP-64257097,2,False,False,False,False
MI-MAINEXP-64326327,1,False,False,False,False
MI-MAINEXP-64415021,1,True,True,True,False
MI-MAINEXP-6447570,0,True,True,True,False
MI-MAINEXP-64489391,1,False,False,False,False
MI-MAINEXP-64598152,3,False,False,False,False
MI-MAINEXP-64632107,1,False,False,False,False
MI-MAINEXP-64663304,2,False,False,False,False
MI-MAINEXP-64702496,3,True,False,False,False
MI-MAINEXP-64719159,0,False,False,False,False
MI-MAINEXP-64773130,1,False,False,False,False
MI-MAINEXP-64815573,3,True,False,False,False
MI-MAINEXP-64846205,0,False,False,False,False
MI-MAINEXP-64886283,3,False,False,False,False
MI-MAINEXP-64952709,1,False,False,False,False
MI-MAINEXP-64955510,3,True,True,True,False
MI-MAINEXP-65008489,2,True,True,True,False
MI-MAINEXP-65092035,3,True,False,False,False
MI-MAINEXP-65168664,2,False,False,False,False
MI-MAINEXP-65170178,3,True,False,False,False
MI-MAINEXP-65233106,3,True,True,False,True
MI-MAINEXP-65234287,3,True,False,False,False
MI-MAINEXP-65288867,3,True,True,False,True
MI-MAINEXP-65302585,0,False,False,False,False
MI-MAINEXP-65320044,0,False,False,False,False
MI-MAINEXP-65334006,2,False,False,False,False
MI-MAINEXP-65347848,1,True,True,True,False
MI-MAINEXP-6535290,0,False,False,False,False
MI-MAINEXP-65389838,0,False,False,False,False
MI-MAINEXP-65409494,2,False,False,False,False
MI-MAINEXP-65446962,0,False,False,False,False
MI-MAINEXP-65457517,0,False,False,False,False
MI-MAINEXP-65462647,3,True,True,False,True
MI-MAINEXP-6561966,3,True,True,True,True
MI-MAINEXP-65626022,1,False,False,False,False
MI-MAINEXP-65681871,1,False,False,False,False
MI-MAINEXP-65685801,3,True,False,False,False
MI-MAINEXP-65740105,1,False,False,False,False
MI-MAINEXP-65741680,0,False,False,False,False
MI-MAINEXP-65752839,2,False,False,False,False
MI-MAINEXP-65787799,1,False,False,False,False
MI-MAINEXP-65790026,2,False,False,False,False
MI-MAINEXP-65800441,3,True,True,False,True
MI-MAINEXP-65823011,1,False,False,False,False
MI-MAINEXP-65837055,1,False,False,False,False
MI-MAINEXP-65861037,1,False,False,False,False
MI-MAINEXP-65933652,0,False,False,False,False
MI-MAINEXP-66014332,0,False,False,False,False
MI-MAINEXP-66056615,1,True,False,False,False
MI-MAINEXP-66060144,0,False,False,False,False
MI-MAINEXP-66079304,0,False,False,False,False
MI-MAINEXP-66137740,3,True,True,False,True
MI-MAINEXP-66139069,1,False,False,False,False
MI-MAINEXP-66181228,2,False,False,False,False
MI-MAINEXP-66200571,0,True,True,False,True
MI-MAINEXP-66285421,1,False,False,False,False
MI-MAINEXP-6630403,1,False,False,False,False
MI-MAINEXP-66327932,3,True,True,False,True
MI-MAINEXP-6635117,2,False,False,False,False
MI-MAINEXP-66398734,3,False,False,False,False
MI-MAINEXP-66421335,0,True,True,True,False
MI-MAINEXP-66425264,1,False,False,False,False
MI-MAINEXP-66427216,1,False,False,False,False
MI-MAINEXP-66429769,3,True,False,False,False
MI-MAINEXP-66472401,1,False,False,False,False
MI-MAINEXP-66477661,0,False,False,False,False
MI-MAINEXP-66540253,1,False,False,False,False
MI-MAINEXP-6654032,2,False,False,False,False
MI-MAINEXP-66543347,0,False,False,False,False
MI-MAINEXP-66578099,3,True,True,False,True
MI-MAINEXP-6658537,3,False,False,False,False
MI-MAINEXP-66609974,3,True,True,False,True
MI-MAINEXP-6667957,2,False,False,False,False
MI-MAINEXP-66798514,3,True,True,False,True
MI-MAINEXP-66827917,0,False,False,False,False
MI-MAINEXP-6683280,2,False,False,False,False
MI-MAINEXP-66844870,1,True,True,True,True
MI-MAINEXP-66884107,2,False,False,False,False
MI-MAINEXP-66896805,1,False,False,False,False
MI-MAINEXP-66896931,1,True,True,True,False
MI-MAINEXP-6694720,0,False,False,False,False
MI-MAINEXP-66948625,2,False,False,False,False
MI-MAINEXP-67029227,1,False,False,False,False
MI-MAINEXP-67083733,2,False,False,False,False
MI-MAINEXP-67092093,2,False,False,False,False
MI-MAINEXP-67187002,3,True,True,False,True
